timestamp_utc,nav,benchmark_index,regime_bull,signal_json,target_position_json,current_positions_json,target_units_json,order_deltas_json
2026-04-09 15:35:00+00:00,100064.27649140182,0.9999945512661155,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9926, ""USD_JPY"": -13341}","{""EUR_USD"": 11397, ""GBP_USD"": 9927, ""USD_JPY"": -13341}","{""EUR_USD"": -1, ""GBP_USD"": 1}"
2026-04-09 15:36:00+00:00,100061.80218140181,0.9999931271652138,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9927, ""USD_JPY"": -13341}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13341}","{""EUR_USD"": 1}"
2026-04-09 15:37:00+00:00,100062.88003751173,0.9998564753960871,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13341}","{""EUR_USD"": 11399, ""GBP_USD"": 9927, ""USD_JPY"": -13341}","{""EUR_USD"": 1}"
2026-04-09 15:38:00+00:00,100053.26693972627,1.0000754773477867,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9927, ""USD_JPY"": -13341}","{""EUR_USD"": 11400, ""GBP_USD"": 9929, ""USD_JPY"": -13340}","{""EUR_USD"": 1, ""GBP_USD"": 2, ""USD_JPY"": 1}"
2026-04-09 15:39:00+00:00,100057.65721666657,0.9998658249280937,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9929, ""USD_JPY"": -13340}","{""EUR_USD"": 11400, ""GBP_USD"": 9930, ""USD_JPY"": -13341}","{""GBP_USD"": 1, ""USD_JPY"": -1}"
2026-04-09 15:40:00+00:00,100060.19133246856,0.9996925799575382,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9930, ""USD_JPY"": -13341}","{""EUR_USD"": 11400, ""GBP_USD"": 9930, ""USD_JPY"": -13341}",{}
2026-04-09 15:41:00+00:00,100063.65044388505,0.9996073196557316,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9930, ""USD_JPY"": -13341}","{""EUR_USD"": 11401, ""GBP_USD"": 9928, ""USD_JPY"": -13341}","{""EUR_USD"": 1, ""GBP_USD"": -2}"
2026-04-09 15:42:00+00:00,100058.02632762677,0.9996976571868397,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11401, ""GBP_USD"": 9928, ""USD_JPY"": -13341}","{""EUR_USD"": 11402, ""GBP_USD"": 9929, ""USD_JPY"": -13341}","{""EUR_USD"": 1, ""GBP_USD"": 1}"
2026-04-09 15:43:00+00:00,100052.09895210901,0.9997753635621244,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11402, ""GBP_USD"": 9929, ""USD_JPY"": -13341}","{""EUR_USD"": 11404, ""GBP_USD"": 9930, ""USD_JPY"": -13340}","{""EUR_USD"": 2, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 15:44:00+00:00,100056.25813614477,0.9997340646359772,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11404, ""GBP_USD"": 9930, ""USD_JPY"": -13340}","{""EUR_USD"": 11402, ""GBP_USD"": 9930, ""USD_JPY"": -13340}","{""EUR_USD"": -2}"
2026-04-09 15:45:00+00:00,100053.18443798025,0.999775920818999,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11402, ""GBP_USD"": 9930, ""USD_JPY"": -13340}","{""EUR_USD"": 11402, ""GBP_USD"": 9931, ""USD_JPY"": -13340}","{""GBP_USD"": 1}"
2026-04-09 15:46:00+00:00,100049.49448783632,0.9998673728638564,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11402, ""GBP_USD"": 9931, ""USD_JPY"": -13340}","{""EUR_USD"": 11403, ""GBP_USD"": 9931, ""USD_JPY"": -13339}","{""EUR_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 15:47:00+00:00,100059.91678453994,0.9996862643796267,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9931, ""USD_JPY"": -13339}","{""EUR_USD"": 11401, ""GBP_USD"": 9929, ""USD_JPY"": -13341}","{""EUR_USD"": -2, ""GBP_USD"": -2, ""USD_JPY"": -2}"
2026-04-09 15:48:00+00:00,100069.38168395164,0.9994234868045596,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11401, ""GBP_USD"": 9929, ""USD_JPY"": -13341}","{""EUR_USD"": 11400, ""GBP_USD"": 9927, ""USD_JPY"": -13342}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": -1}"
2026-04-09 15:49:00+00:00,100063.24334914805,0.9994449102355145,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9927, ""USD_JPY"": -13342}","{""EUR_USD"": 11403, ""GBP_USD"": 9928, ""USD_JPY"": -13341}","{""EUR_USD"": 3, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 15:50:00+00:00,100063.62063168007,0.999463795051819,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9928, ""USD_JPY"": -13341}","{""EUR_USD"": 11402, ""GBP_USD"": 9929, ""USD_JPY"": -13341}","{""EUR_USD"": -1, ""GBP_USD"": 1}"
2026-04-09 15:51:00+00:00,100069.14628790764,0.9993733956032802,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11402, ""GBP_USD"": 9929, ""USD_JPY"": -13341}","{""EUR_USD"": 11400, ""GBP_USD"": 9928, ""USD_JPY"": -13342}","{""EUR_USD"": -2, ""GBP_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 15:52:00+00:00,100071.76096452039,0.9993000234481308,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9928, ""USD_JPY"": -13342}","{""EUR_USD"": 11400, ""GBP_USD"": 9927, ""USD_JPY"": -13342}","{""GBP_USD"": -1}"
2026-04-09 15:53:00+00:00,100076.06841012415,0.9993213230442249,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9927, ""USD_JPY"": -13342}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13343}","{""EUR_USD"": -1, ""GBP_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 15:54:00+00:00,100076.16980277635,0.9992652258521866,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13343}","{""EUR_USD"": 11400, ""GBP_USD"": 9926, ""USD_JPY"": -13343}","{""EUR_USD"": 1}"
2026-04-09 15:55:00+00:00,100078.0204331904,0.9992787857694673,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9926, ""USD_JPY"": -13343}","{""EUR_USD"": 11399, ""GBP_USD"": 9925, ""USD_JPY"": -13343}","{""EUR_USD"": -1, ""GBP_USD"": -1}"
2026-04-09 15:56:00+00:00,100078.87943247626,0.9993042338334052,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9925, ""USD_JPY"": -13343}","{""EUR_USD"": 11398, ""GBP_USD"": 9925, ""USD_JPY"": -13343}","{""EUR_USD"": -1}"
2026-04-09 15:57:00+00:00,100070.68743968982,0.999405530749713,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9925, ""USD_JPY"": -13343}","{""EUR_USD"": 11400, ""GBP_USD"": 9927, ""USD_JPY"": -13342}","{""EUR_USD"": 2, ""GBP_USD"": 2, ""USD_JPY"": 1}"
2026-04-09 15:58:00+00:00,100074.8046768723,0.9993205800350589,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9927, ""USD_JPY"": -13342}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13343}","{""EUR_USD"": -1, ""GBP_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 15:59:00+00:00,100076.85370285518,0.9992530900358074,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13343}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13343}",{}
2026-04-09 16:00:00+00:00,100077.9931624932,0.9991289455876431,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13343}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13343}",{}
2026-04-09 16:01:00+00:00,100080.02171370956,0.9990365028638979,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13343}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13344}","{""USD_JPY"": -1}"
2026-04-09 16:02:00+00:00,100081.16852133161,0.9989498184611897,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13344}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13344}",{}
2026-04-09 16:03:00+00:00,100082.13398344044,0.998931614736621,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9926, ""USD_JPY"": -13344}","{""EUR_USD"": 11399, ""GBP_USD"": 9927, ""USD_JPY"": -13344}","{""GBP_USD"": 1}"
2026-04-09 16:04:00+00:00,100084.0669869625,0.9989202219294077,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9927, ""USD_JPY"": -13344}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13344}","{""EUR_USD"": -1}"
2026-04-09 16:05:00+00:00,100083.71126428398,0.9988451160862042,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13344}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13344}",{}
2026-04-09 16:06:00+00:00,100081.2543831516,0.9989185501587841,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13344}","{""EUR_USD"": 11398, ""GBP_USD"": 9928, ""USD_JPY"": -13344}","{""GBP_USD"": 1}"
2026-04-09 16:07:00+00:00,100091.42858008559,0.998618684042844,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9928, ""USD_JPY"": -13344}","{""EUR_USD"": 11397, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": -1}"
2026-04-09 16:08:00+00:00,100094.58217086169,0.9984707633013655,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": 11397, ""GBP_USD"": 9926, ""USD_JPY"": -13345}",{}
2026-04-09 16:09:00+00:00,100086.85173082622,0.9987034490052066,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13344}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:10:00+00:00,100091.45662797493,0.9986375069417178,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13344}","{""EUR_USD"": 11398, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""GBP_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 16:11:00+00:00,100088.74115688285,0.9986983098584746,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": 11398, ""GBP_USD"": 9926, ""USD_JPY"": -13345}",{}
2026-04-09 16:12:00+00:00,100096.02637637114,0.9985902020248113,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": 11396, ""GBP_USD"": 9925, ""USD_JPY"": -13346}","{""EUR_USD"": -2, ""GBP_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 16:13:00+00:00,100088.56174447674,0.9987855515180574,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9925, ""USD_JPY"": -13346}","{""EUR_USD"": 11397, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:14:00+00:00,100088.51985439613,0.9987231387481074,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": 11398, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": 1}"
2026-04-09 16:15:00+00:00,100089.74468993349,0.9987300735003242,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": 11397, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": -1}"
2026-04-09 16:16:00+00:00,100099.21948992959,0.9985608531627517,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9926, ""USD_JPY"": -13345}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""EUR_USD"": -2, ""GBP_USD"": -2, ""USD_JPY"": -1}"
2026-04-09 16:17:00+00:00,100101.5759628513,0.9984685961912977,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13346}",{}
2026-04-09 16:18:00+00:00,100105.90859109815,0.9984087839534291,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""EUR_USD"": 11394, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": -1, ""GBP_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 16:19:00+00:00,100107.1629292321,0.9982659404412519,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11394, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": 11394, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""GBP_USD"": 1}"
2026-04-09 16:20:00+00:00,100106.44768903046,0.9982343006342637,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11394, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": 1}"
2026-04-09 16:21:00+00:00,100106.73454262425,0.9981845809375672,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13347}",{}
2026-04-09 16:22:00+00:00,100104.4543967115,0.9983206135323885,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": 1, ""GBP_USD"": -1}"
2026-04-09 16:23:00+00:00,100106.27294511208,0.9982593152761878,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9923, ""USD_JPY"": -13347}",{}
2026-04-09 16:24:00+00:00,100109.76566194955,0.9981677393964699,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""GBP_USD"": -1}"
2026-04-09 16:25:00+00:00,100110.53198678444,0.9980870609845206,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13348}","{""USD_JPY"": -1}"
2026-04-09 16:26:00+00:00,100106.67722212659,0.9981534983874533,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13348}","{""EUR_USD"": 11397, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:27:00+00:00,100113.7895271522,0.9980453286363595,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9921, ""USD_JPY"": -13348}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": -1}"
2026-04-09 16:28:00+00:00,100117.84578020927,0.9978542514458183,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9921, ""USD_JPY"": -13348}","{""EUR_USD"": 11396, ""GBP_USD"": 9921, ""USD_JPY"": -13349}","{""USD_JPY"": -1}"
2026-04-09 16:29:00+00:00,100118.47054020928,0.9978546229504014,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9921, ""USD_JPY"": -13349}","{""EUR_USD"": 11396, ""GBP_USD"": 9921, ""USD_JPY"": -13349}",{}
2026-04-09 16:30:00+00:00,100117.16202020927,0.9978538799412352,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9921, ""USD_JPY"": -13349}","{""EUR_USD"": 11396, ""GBP_USD"": 9921, ""USD_JPY"": -13348}","{""USD_JPY"": 1}"
